y_err,h_err
725.8731079101562,-21.295602798461914
807.5720825195312,-2.929975748062134
720.657470703125,4.875774383544922
769.4452514648438,-15.707761764526367
734.2514038085938,-5.082547664642334
816.2574462890625,-60.6928825378418
681.7096557617188,-109.54293823242188
706.501708984375,-138.19802856445312
839.615966796875,9.158904075622559
822.6940307617188,-13.564583778381348
695.8773193359375,-96.54039001464844
676.8577880859375,-55.45206069946289
665.294677734375,-83.48107147216797
769.4461669921875,-65.20246124267578
693.170654296875,-53.246131896972656
783.822998046875,-6.880558967590332
703.8309326171875,-68.63749694824219
742.0220336914062,5.552854061126709
704.35205078125,-25.943511962890625
685.097412109375,-22.224403381347656
789.5443725585938,-63.18545150756836
646.227294921875,-152.7958221435547
673.3698120117188,-19.0986270904541
749.630615234375,-21.978065490722656
664.46826171875,-102.47085571289062
669.3084106445312,-99.8895263671875
759.619873046875,16.640485763549805
784.66357421875,-8.929387092590332
686.6792602539062,0.7009101510047913
740.6561279296875,-75.33639526367188
725.3507080078125,12.405031204223633
706.36279296875,-57.11439514160156
762.3095703125,-95.65914916992188
695.7733154296875,19.42699432373047
757.0751953125,-4.725781440734863
735.42138671875,-22.307861328125
802.2534790039062,-18.668506622314453
815.6583862304688,20.337413787841797
764.91259765625,-3.5852158069610596
732.9144287109375,-81.2078857421875
846.9074096679688,-6.353971004486084
719.619873046875,-28.320161819458008
689.8834838867188,5.097140789031982
766.6139526367188,-7.684178829193115
794.8179321289062,-40.53997802734375
692.0872192382812,1.5292482376098633
756.2793579101562,0.3182334899902344
692.7647094726562,-35.00259017944336
731.370361328125,-19.26064109802246
764.8794555664062,0.1802763193845749
792.9718627929688,-3.504169225692749
824.3259887695312,-41.193382263183594
686.5206298828125,-3.0903847217559814
705.2899169921875,-56.69325256347656
835.5222778320312,15.12122917175293
787.551025390625,-54.93242263793945
733.700439453125,31.12286949157715
744.893798828125,-3.3630545139312744
766.9853515625,-21.397769927978516
776.3917846679688,-13.123351097106934
818.4834594726562,-50.8939323425293
677.9934692382812,-41.74333953857422
700.04296875,-36.004207611083984
808.6990356445312,-6.266195774078369
708.0477905273438,-60.73006820678711
826.9857177734375,5.745468616485596
804.2786254882812,3.7157602310180664
723.2748413085938,-100.16102600097656
719.2049560546875,-9.443314552307129
744.364013671875,-41.139190673828125
831.2615356445312,-5.027294158935547
691.1544799804688,1.8762049674987793
769.7283325195312,-62.35292434692383
809.759033203125,11.231023788452148
680.0774536132812,-53.57569122314453
687.77197265625,-29.748083114624023
792.7874755859375,26.402507781982422
812.4524536132812,-31.145923614501953
683.6271362304688,-112.75784301757812
757.375732421875,-40.99027633666992
682.260986328125,-13.216930389404297
749.0748901367188,-13.792693138122559
815.7030639648438,-8.674464225769043
799.3416137695312,-8.714566230773926
816.1946411132812,-44.528812408447266
766.1080322265625,-83.61417388916016
688.4087524414062,-15.85007095336914
719.620361328125,-97.38436889648438
668.4618530273438,-64.28948211669922
820.0455932617188,-2.3014445304870605
803.3165893554688,-11.919872283935547
788.354736328125,-73.49372863769531
751.982666015625,4.875482082366943
811.3615112304688,-5.127723693847656
712.3807373046875,-29.53362274169922
724.8554077148438,29.54341697692871
796.6141967773438,-93.66998291015625
758.867431640625,12.598603248596191
790.2495727539062,8.941329002380371
776.2576904296875,-66.07170104980469
829.7254638671875,1.320163607597351
779.0240478515625,7.855234622955322
790.7210693359375,14.11942195892334
749.65966796875,-9.772416114807129
715.20263671875,-51.78116226196289
712.2669677734375,-19.5969181060791
725.0369262695312,-62.42619323730469
732.0414428710938,-87.43499755859375
735.2295532226562,-28.224098205566406
709.91455078125,-18.56874656677246
814.9207763671875,-4.082777976989746
728.8792114257812,-8.70016098022461
705.6458740234375,-3.930054187774658
801.952880859375,-43.232791900634766
793.7828369140625,-8.589277267456055
779.9395751953125,-48.90946960449219
696.6470947265625,9.995973587036133
714.3453369140625,-18.74643898010254
705.0181884765625,12.484500885009766
776.1395874023438,-95.30361938476562
794.3218383789062,-62.37907028198242
824.0986328125,25.227859497070312
731.448974609375,3.051968574523926
761.2476806640625,-4.524791717529297
728.26953125,1.1401264667510986
741.8900756835938,-23.04039192199707
765.6005249023438,-45.85673141479492
678.4078979492188,-17.857229232788086
706.484619140625,-42.895633697509766
791.07568359375,-24.33907127380371
828.6535034179688,19.523677825927734
681.150634765625,9.031006813049316
671.4332885742188,-70.31298828125
785.7068481445312,-98.42705535888672
754.105712890625,-17.543424606323242
729.5280151367188,-24.473281860351562
802.7123413085938,-38.629756927490234
783.3565673828125,21.373554229736328
822.1195068359375,-61.80403137207031
630.9112548828125,-127.27508544921875
723.2492065429688,-10.399283409118652
811.6246948242188,-68.79913330078125
800.8842163085938,-93.29483795166016
618.8311157226562,-207.8387908935547
772.4571533203125,-38.13525390625
827.158203125,-16.4299373626709
698.9659423828125,-114.66293334960938
732.0723876953125,-38.85997772216797
807.6024169921875,6.849824905395508
741.8870239257812,-10.853629112243652
764.5517578125,-5.326645851135254
816.8483276367188,-2.0718305110931396
821.7785034179688,13.758946418762207
809.4047241210938,-52.5730094909668
763.3270874023438,-11.5106782913208
730.9822998046875,26.960060119628906
735.1248779296875,-74.6758804321289
700.71044921875,-40.78388595581055
747.1705932617188,-39.294193267822266
698.1793823242188,-58.73843002319336
815.9596557617188,-13.780182838439941
767.554931640625,4.331166744232178
801.833740234375,-48.26615524291992
677.8609008789062,-122.20709228515625
804.802734375,10.560648918151855
732.219482421875,12.722097396850586
758.080078125,-14.451590538024902
713.6258544921875,-6.503754138946533
679.4317016601562,-69.10531616210938
678.0723876953125,11.2116117477417
684.0379638671875,6.47416353225708
785.4967041015625,-63.324615478515625
673.275390625,-62.06647491455078
801.8674926757812,-113.63280487060547
793.0556640625,-108.27226257324219
814.0485229492188,11.839134216308594
728.4431762695312,0.1680629700422287
783.2340087890625,-141.53001403808594
721.5033569335938,-31.747501373291016
719.4392700195312,-8.215291976928711
764.860595703125,-105.68968963623047
721.3036499023438,-64.53010559082031
726.4769287109375,-63.57936096191406
695.4144287109375,-19.257848739624023
768.2124633789062,-14.127241134643555
796.7984619140625,-9.645951271057129
730.16796875,34.097900390625
713.1915283203125,-79.46703338623047
699.7361450195312,0.20212946832180023
710.24755859375,-135.1047821044922
814.2476806640625,-20.716506958007812
702.072998046875,-35.0451545715332
817.5623168945312,-45.896209716796875
746.1315307617188,-6.3985466957092285
839.0806884765625,6.721909046173096
702.0625610351562,-37.815311431884766
730.6749877929688,-13.809639930725098
823.0343627929688,-35.76165008544922
773.166015625,-5.522802352905273
755.80126953125,-52.44483947753906
733.3082885742188,-35.71224594116211
693.2660522460938,4.735031604766846
804.4695434570312,33.75798416137695
709.1424560546875,-85.11283874511719
687.6012573242188,29.80000877380371
785.0848388671875,-15.990612983703613
805.9581909179688,1.9621210098266602
700.896484375,-59.99827575683594
732.7698974609375,-5.610248565673828
756.1505126953125,-71.13565063476562
734.0272216796875,-2.65413498878479
781.362060546875,-54.27732849121094
718.787109375,-13.058345794677734
839.497802734375,4.632450580596924
702.8894653320312,-49.20233154296875
694.3789672851562,-18.156328201293945
701.8113403320312,-17.13911247253418
724.9974975585938,-13.255517959594727
760.415771484375,-26.255615234375
746.111328125,6.321335315704346
722.2345581054688,-65.43104553222656
821.4769287109375,12.207167625427246
735.0108032226562,-5.44716215133667
834.25927734375,1.0181862115859985
745.586181640625,-5.278017520904541
793.7174072265625,-13.60851001739502
714.0155029296875,-58.53599166870117
695.5103759765625,9.801586151123047
706.1093139648438,-60.218257904052734
686.31396484375,-94.8436050415039
708.1984252929688,-101.10633087158203
713.2683715820312,-34.158607482910156
734.6743774414062,-148.5511016845703
720.8256225585938,-24.38770294189453
680.39453125,9.443334579467773
733.252685546875,-44.151039123535156
728.938720703125,-23.299039840698242
743.273193359375,8.145605087280273
747.05859375,5.957911491394043
746.8898315429688,-10.38632869720459
731.5852661132812,-20.11905288696289
798.1106567382812,-3.5172832012176514
776.3284301757812,4.130393028259277
688.3603515625,-5.8662543296813965
716.183837890625,-67.99425506591797
820.0469970703125,-18.094589233398438
816.7682495117188,-31.435895919799805
832.5236206054688,-8.963606834411621
836.1468505859375,-0.38863077759742737
765.188720703125,-88.38046264648438
754.2361450195312,16.071243286132812
840.9993896484375,20.887622833251953
796.2242431640625,-46.226009368896484
798.2196655273438,-89.42497253417969
793.969970703125,-31.935956954956055
775.1693725585938,13.8627347946167
807.3377685546875,15.851457595825195
747.1621704101562,-21.477886199951172
740.2500610351562,-78.24726867675781
693.6776123046875,6.698320388793945
807.7755737304688,-88.89073944091797
773.3482666015625,18.95919418334961
701.1824951171875,-57.241180419921875
688.4791259765625,-3.2950663566589355
739.5805053710938,-9.505062103271484
762.3626098632812,-30.928878784179688
751.03466796875,-40.27069091796875
693.633056640625,-50.17948532104492
750.4031372070312,12.07157039642334
751.8760986328125,12.096420288085938
769.6396484375,8.275614738464355
719.1058349609375,8.698346138000488
733.5239868164062,-17.502004623413086
685.0924072265625,-24.868196487426758
808.5659790039062,-64.84307098388672
821.14794921875,-10.101418495178223
722.771240234375,-66.279296875
767.4644165039062,-23.492923736572266
707.598876953125,-19.510732650756836
826.3760375976562,-8.641048431396484
676.461669921875,1.305722951889038
691.373779296875,-66.07585144042969
838.401611328125,27.91716194152832
669.7705078125,-106.3505630493164
829.8380126953125,24.768573760986328
715.7709350585938,8.759129524230957
800.0486450195312,-37.85437774658203
732.13720703125,-35.90862274169922
699.9026489257812,19.21192169189453
788.8754272460938,17.604909896850586
705.63525390625,-55.793846130371094
782.8466186523438,-14.053476333618164
754.3321533203125,7.498117923736572
810.2078247070312,-6.46384334564209
757.9845581054688,-43.14425277709961
738.8489990234375,-33.94831848144531
785.6314697265625,-10.646323204040527
715.8472290039062,0.03202028572559357
730.8451538085938,-74.79615020751953
745.2295532226562,-7.476449012756348
744.7770385742188,-31.941951751708984
739.7652587890625,33.92280197143555
713.8018798828125,-61.559383392333984
664.6832885742188,-95.77783966064453
748.7134399414062,-28.59600067138672
707.4641723632812,-4.033359050750732
751.8460693359375,-10.611237525939941
776.3155517578125,-117.0383071899414
801.5989990234375,-85.6337661743164
756.9718627929688,-45.03306579589844
684.3992919921875,-93.58617401123047
724.1722412109375,-6.495786666870117
766.3893432617188,-34.84173583984375
667.108154296875,-128.4698028564453
844.8374633789062,16.43661117553711
790.1338500976562,-28.899744033813477
769.248046875,-21.547494888305664
780.4239501953125,7.103555202484131
711.5242309570312,10.91415786743164
827.2094116210938,-29.0676212310791
765.0232543945312,-54.945953369140625
728.1263427734375,9.482499122619629
717.3883666992188,-14.383096694946289
680.6411743164062,-79.99200439453125
739.7815551757812,2.951571226119995
729.4727172851562,20.106643676757812
755.786865234375,-244.8373260498047
782.1961059570312,-35.52886199951172
840.955810546875,25.63938331604004
718.83056640625,-2.9264285564422607
775.9751586914062,-124.93878936767578
672.7774658203125,-64.52424621582031
818.179443359375,-63.934234619140625
802.8402099609375,-59.80286407470703
815.80078125,-4.469646453857422
724.549072265625,20.410642623901367
743.6429443359375,-78.93651580810547
812.2372436523438,-28.9332218170166
675.586181640625,-35.85831832885742
721.4188232421875,-4.403451919555664
731.1278076171875,-27.891084671020508
671.6063842773438,-55.135135650634766
793.0723266601562,-2.4940836429595947
803.0296630859375,33.55046463012695
798.4937744140625,-81.11888122558594
766.6753540039062,-10.785284042358398
765.9454956054688,-157.25384521484375
687.9591674804688,-7.965948104858398
734.4290161132812,-73.1535873413086
737.3269653320312,-10.992233276367188
804.49853515625,-75.23580169677734
719.2531127929688,-87.40454864501953
675.1873168945312,-76.75450134277344
695.5611572265625,-33.257755279541016
710.6409301757812,-128.453125
677.7325439453125,-132.14962768554688
741.553466796875,-5.68130350112915
715.5511474609375,-22.832054138183594
729.3157958984375,-58.0887565612793
763.5855102539062,-1.2271130084991455
719.8654174804688,-81.11764526367188
710.2421264648438,-22.669492721557617
845.3505859375,13.63174819946289
733.7572631835938,-30.191476821899414
764.7420043945312,-47.66185760498047
677.8507080078125,-104.7750244140625
707.63037109375,-19.072389602661133
769.1798095703125,-87.92343139648438
716.808349609375,-81.66815948486328
785.374267578125,-20.08709144592285
683.6510009765625,-4.79304838180542
824.9445190429688,-10.179227828979492
706.8899536132812,-95.97674560546875
774.9362182617188,12.715938568115234
795.1304931640625,3.9632365703582764
807.0042114257812,-6.193862438201904
850.3237915039062,31.596891403198242
684.3975830078125,6.8639936447143555
731.5499267578125,-36.68014144897461
843.8377075195312,1.4248440265655518
792.3342895507812,14.994720458984375
732.3370361328125,-1.546399474143982
761.9190063476562,20.847427368164062
675.533447265625,-78.98832702636719
717.06103515625,-51.39857864379883
721.7901611328125,-47.66805648803711
691.1814575195312,-18.261751174926758
771.6965942382812,27.99220085144043
810.7047729492188,13.927335739135742
760.9325561523438,-36.49136734008789
798.1842041015625,-77.15792083740234
784.02392578125,38.79836654663086
693.17822265625,-22.367774963378906
702.2490234375,4.567074298858643
712.6050415039062,-41.455665588378906
728.4555053710938,-64.87030029296875
762.92626953125,-155.16583251953125
738.0302124023438,-38.229827880859375
708.9636840820312,3.616455554962158
667.9081420898438,-116.93030548095703
805.9413452148438,11.654812812805176
760.4381713867188,-33.64591979980469
814.6664428710938,-48.86135482788086
698.045654296875,-7.741151332855225
745.4378051757812,-109.28506469726562
829.2766723632812,-7.666109085083008
699.8263549804688,13.296456336975098
813.8007202148438,18.296661376953125
718.6769409179688,17.28632926940918
695.9534301757812,-62.38524627685547
709.6610717773438,15.087199211120605
810.5774536132812,3.1090235710144043
818.9384765625,-3.250108003616333
803.027587890625,-7.005607604980469
747.0166625976562,-8.29291820526123
667.1021728515625,-69.56077575683594
731.6571044921875,17.386661529541016
784.0175170898438,-61.7186279296875
729.56884765625,-20.324222564697266
820.9263305664062,-44.849552154541016
778.8179321289062,-1.519442081451416
771.264404296875,-15.608882904052734
788.82763671875,-83.16107940673828
710.1395874023438,-67.2630844116211
716.0797119140625,-18.083358764648438
685.4594116210938,24.513519287109375
744.0011596679688,-7.307792663574219
750.1367797851562,18.848806381225586
812.7097778320312,-25.35276222229004
685.040771484375,-72.46774291992188
769.412353515625,-51.45276641845703
684.8103637695312,-61.177486419677734
691.7310180664062,-13.61495304107666
787.9896850585938,13.395173072814941
685.6775512695312,-5.761094570159912
815.9450073242188,-7.032118797302246
689.446044921875,-12.85779857635498
756.8336791992188,-64.77708435058594
755.23779296875,-95.63521575927734
813.7498779296875,-1.196621060371399
848.3173217773438,16.504608154296875
742.342041015625,8.559985160827637
759.8948364257812,-135.81443786621094
684.3509521484375,-12.572308540344238
826.4482421875,11.180734634399414
786.7598266601562,-41.421268463134766
688.7783813476562,-66.17638397216797
820.1119384765625,7.081215858459473
744.056640625,6.9657511711120605
695.8253784179688,-59.41427230834961
813.6253051757812,-1.1216003894805908
695.0198364257812,-5.818016052246094
747.8914184570312,-88.15814971923828
710.9788208007812,-13.1234130859375
807.5518188476562,-15.362593650817871
718.55615234375,-94.68988037109375
696.6868286132812,-63.90874099731445
790.05419921875,-0.4061552584171295
687.77880859375,-61.48151397705078
678.9146728515625,-100.8323974609375
731.4284057617188,-85.15949249267578
739.313232421875,-49.91878128051758
755.5877075195312,-106.09696960449219
797.0444946289062,-31.777484893798828
767.3558959960938,-95.30269622802734
826.6900024414062,-66.17657470703125
679.791259765625,-72.5059814453125
708.858642578125,-0.06888411194086075
690.1889038085938,-29.224987030029297
800.1234130859375,-30.829072952270508
681.9205932617188,12.721686363220215
819.3447875976562,-56.80747985839844
819.3563232421875,-69.33016967773438
673.618896484375,-65.98384094238281
716.4656372070312,-3.3357083797454834
790.9014892578125,-53.10628128051758
701.881591796875,-3.1907358169555664
685.3655395507812,-103.98107147216797
801.2177734375,-72.3570785522461
747.9364624023438,-26.925594329833984
781.8334350585938,-26.476499557495117
798.495849609375,-69.06135559082031
781.7227172851562,-87.11966705322266
743.6881713867188,-10.411295890808105
741.7054443359375,-107.19388580322266
818.9276733398438,30.03330421447754
808.4918823242188,-59.39360809326172
687.40625,-171.1754150390625
712.5852661132812,-12.468547821044922
718.6654052734375,-8.145683288574219
747.4260864257812,-106.40699005126953
807.1256103515625,20.076513290405273
779.5977172851562,6.61746072769165
724.7620849609375,-6.442566394805908
852.7291870117188,-5.320405006408691
684.2529907226562,-76.03630828857422
747.1831665039062,-39.84605407714844
742.186767578125,-120.67691802978516
816.6981811523438,-7.50648307800293
711.3401489257812,36.05298614501953
823.2925415039062,-6.79109001159668
794.035888671875,-93.35011291503906
774.562744140625,16.24273681640625
708.6094970703125,1.5152052640914917
834.177734375,1.2632602453231812
737.5830688476562,-37.79680252075195
760.9398193359375,1.1985504627227783
684.9146728515625,-30.24013900756836
799.9352416992188,-85.97066497802734
785.6685180664062,-121.79655456542969
744.3806762695312,10.437507629394531
803.4848022460938,-5.116559982299805
763.28125,-19.874019622802734
697.9788208007812,-153.40419006347656
804.2666015625,11.817864418029785
794.9342041015625,-104.69972229003906
746.9258422851562,-1.3045649528503418
670.1481323242188,-115.41287994384766
830.5109252929688,-12.738450050354004
805.2786865234375,-3.2787907123565674
804.7958984375,14.475298881530762
722.0126342773438,1.577688217163086
798.1571655273438,-59.38082504272461
783.3289184570312,-67.09979248046875
687.772705078125,-52.471710205078125
674.9345092773438,-13.90263557434082
760.6770629882812,19.170591354370117
736.032958984375,2.7709803581237793
682.3619384765625,-40.75517654418945
740.31787109375,1.4072906970977783
773.9053344726562,-22.403247833251953
817.2578125,-52.95049285888672
824.5523681640625,-18.599559783935547
825.8033447265625,-39.939674377441406
844.7559204101562,2.5592708587646484
755.4761962890625,-49.04723358154297
721.374755859375,23.2982177734375
804.8475341796875,5.871521472930908
759.0667114257812,-54.23731994628906
774.4118041992188,-8.862739562988281
727.0339965820312,-16.631235122680664
750.9246215820312,18.625381469726562
737.8911743164062,2.2457120418548584
672.8424072265625,-65.85874938964844
799.3207397460938,-22.30764389038086
794.6639404296875,-7.773801803588867
804.2504272460938,-29.396347045898438
857.1503295898438,25.322280883789062
763.1231079101562,-37.977195739746094
753.911865234375,7.261900424957275
817.8908081054688,25.365957260131836
607.0230712890625,-215.17276000976562
725.418212890625,-19.859689712524414
798.7272338867188,20.40639877319336
793.2009887695312,-106.2332763671875
699.7476806640625,-72.61019134521484
732.1914672851562,-45.415645599365234
832.6433715820312,19.020891189575195
742.6318359375,16.083999633789062
829.809814453125,-45.65233612060547
779.60986328125,-79.04972076416016
735.962158203125,-93.03189849853516
753.3026123046875,-29.849323272705078
727.5916137695312,0.18967990577220917
744.1488037109375,-77.31117248535156
740.1830444335938,-118.77583312988281
689.1324462890625,-12.676283836364746
815.0140380859375,-10.526450157165527
777.857421875,14.335755348205566
818.626220703125,-74.97237396240234
778.0745239257812,-40.38591384887695
694.4574584960938,-64.72431182861328
712.3255004882812,-43.512794494628906
749.6450805664062,0.6006011366844177
825.7957763671875,8.140799522399902
767.9310302734375,-19.32569122314453
756.881103515625,-3.6223840713500977
779.34521484375,2.2813289165496826
760.0230102539062,-6.9309258460998535
725.555908203125,1.4578505754470825
789.0971069335938,1.8965480327606201
799.6344604492188,14.836792945861816
753.9475708007812,-108.03021240234375
669.8271484375,-107.28410339355469
782.8133544921875,-66.45094299316406
789.8636474609375,-32.585079193115234
816.333984375,-15.27807331085205
813.1654052734375,-11.41545581817627
718.5811157226562,-71.4649429321289
692.3919677734375,-11.842926979064941
815.1151733398438,-11.993780136108398
804.0201416015625,-13.820009231567383
696.1820068359375,4.562304973602295
701.8887329101562,-81.57014465332031
740.8712768554688,-63.16967010498047
663.4174194335938,-115.04696655273438
688.6962890625,-40.36261749267578
825.4550170898438,-10.88853931427002
785.2220458984375,-29.91376304626465
755.3350830078125,-39.76774978637695
789.3207397460938,4.188591480255127
732.269287109375,-21.889917373657227
676.043701171875,-60.60902404785156
811.9728393554688,-4.2457780838012695
721.33203125,5.000030994415283
775.8956909179688,-13.25483512878418
738.135498046875,-5.214245796203613
819.7550048828125,-61.28876495361328
692.851806640625,-109.78388977050781
710.8124389648438,-139.0110626220703
844.3894653320312,9.33012580871582
827.4879150390625,-13.502729415893555
698.2939453125,-96.53431701660156
680.7962646484375,-53.16033935546875
668.048583984375,-83.73120880126953
773.103759765625,-65.19437408447266
697.1205444335938,-51.616188049316406
786.1712036132812,-6.813451290130615
711.9061279296875,-67.33294677734375
752.1467895507812,4.737422466278076
705.0892333984375,-24.96662139892578
693.1196899414062,-19.61910629272461
794.3736572265625,-64.31694793701172
651.7398071289062,-154.4072265625
682.2335205078125,-18.768856048583984
753.4177856445312,-22.239145278930664
673.2799682617188,-101.8108901977539
678.1036376953125,-99.12481689453125
767.6951293945312,17.1799373626709
788.2128295898438,-8.412924766540527
690.4801635742188,-0.8997848629951477
745.8128662109375,-75.34193420410156
736.3015747070312,13.25462532043457
712.2884521484375,-57.46065902709961
767.4366455078125,-96.28140258789062
707.9676513671875,19.257568359375
701.383544921875,-4.628157138824463
762.4998779296875,-4.0636372566223145
738.7806396484375,-22.771713256835938
809.2210083007812,-16.727962493896484
824.8321533203125,20.608795166015625
767.07861328125,-5.129720211029053
738.2713623046875,-80.81098175048828
850.8125610351562,-5.8580732345581055
722.8477783203125,-28.766080856323242
694.7345581054688,11.504050254821777
772.54833984375,-7.964857578277588
800.7435913085938,-40.13707733154297
697.6805419921875,1.744528889656067
764.585205078125,0.6523072123527527
702.4273681640625,-33.02833557128906
735.7086181640625,-18.776628494262695
768.3971557617188,0.24370385706424713
798.07568359375,-4.2953948974609375
830.2803955078125,-40.16138458251953
698.7305908203125,-0.5250899195671082
715.7855834960938,-58.03042984008789
839.9671630859375,15.331317901611328
792.42236328125,-56.0823974609375
746.6494750976562,31.788698196411133
752.9474487304688,-3.0517680644989014
773.06640625,-21.608671188354492
781.37353515625,-12.489757537841797
821.75732421875,-53.49624252319336
685.1428833007812,-40.538997650146484
708.4644775390625,-36.039306640625
815.9337768554688,-6.564004898071289
710.3692626953125,-61.20597839355469
831.5072631835938,5.003420829772949
669.9168090820312,-63.40352249145508
693.0804443359375,-30.58000373840332
809.2590942382812,2.200390338897705
728.7149047851562,-98.67662048339844
723.07861328125,-9.721541404724121
752.139892578125,-42.54934310913086
836.062744140625,-6.187226295471191
692.3319091796875,-6.503168106079102
773.3648071289062,-63.88864517211914
813.5106201171875,10.1777982711792
684.4645385742188,-53.18576431274414
693.7162475585938,-29.192951202392578
791.5271606445312,24.964494705200195
815.8154907226562,-31.91604232788086
689.095947265625,-113.040771484375
762.1840209960938,-40.636478424072266
694.093994140625,-13.0205717086792
756.7557373046875,-14.318946838378906
820.4598388671875,-9.359265327453613
801.8787231445312,-7.987819194793701
820.519775390625,-44.31755447387695
771.4371948242188,-83.39582061767578
688.17529296875,-15.443744659423828
724.862548828125,-97.22537231445312
670.80859375,-60.326114654541016
686.3630981445312,12.486390113830566
825.6719970703125,-1.8950011730194092
806.5524291992188,-11.504252433776855
793.8898315429688,-71.82049560546875
754.8960571289062,4.51584005355835
814.0333862304688,-4.300788402557373
716.1279296875,-32.35920333862305
730.9358520507812,30.401321411132812
