phi,theta,psi,x,y,h,img source
3.9158072471618652,0.9314019083976746,0.6638916015624972,-105.0006682476378,-31.001678281500062,474.23919677734375,./dataWPI_17000/images/image_phi3_theta0_psi0_x-105_y-31_h474.pt
2.7535195350646973,3.5123260021209717,6.364567565917966,37.999003390847065,-69.00227453809839,487.2397155761719,./dataWPI_17000/images/image_phi2_theta3_psi6_x37_y-69_h487.pt
-5.2507100105285645,4.7638258934021,6.55025939941406,-107.0024062346929,-87.00259467997512,489.2398986816406,./dataWPI_17000/images/image_phi-5_theta4_psi6_x-107_y-87_h489.pt
0.7417632937431335,-2.7343475818634033,2.4614875793457003,-124.00051887682275,102.99973514103658,427.2413330078125,./dataWPI_17000/images/image_phi0_theta-2_psi2_x-124_y102_h427.pt
-6.226089000701904,6.543948173522949,4.578820037841794,-66.00158292278138,15.996995092359612,450.239501953125,./dataWPI_17000/images/image_phi-6_theta6_psi4_x-66_y15_h450.pt
1.4593173265457153,-4.649782657623291,-8.624236297607425,-148.0009648388732,-53.00196147848692,496.2389831542969,./dataWPI_17000/images/image_phi1_theta-4_psi-8_x-148_y-53_h496.pt
-0.5364668965339661,2.7737154960632324,3.6253860473632784,-5.000033429831092,-75.00212291509979,503.2398376464844,./dataWPI_17000/images/image_phi0_theta2_psi3_x-5_y-75_h503.pt
-3.729987382888794,13.170998573303223,-3.3135978698730497,-64.00001473727207,128.99799514616188,408.2420654296875,./dataWPI_17000/images/image_phi-3_theta13_psi-3_x-64_y128_h408.pt
0.6024661064147949,-5.355331897735596,5.487774658203122,-112.0007499454914,105.99944123242585,417.2397766113281,./dataWPI_17000/images/image_phi0_theta-5_psi5_x-112_y105_h417.pt
0.9038862586021423,0.0404420830309391,0.24375991821288778,75.99962406125269,80.00028572027986,405.2402648925781,./dataWPI_17000/images/image_phi0_theta0_psi0_x75_y80_h405.pt
4.186182975769043,7.533788681030273,1.790367889404294,6.000192946114112,-63.00073072060877,456.2388610839844,./dataWPI_17000/images/image_phi4_theta7_psi1_x6_y-63_h456.pt
2.1951165199279785,-1.6559350490570068,-5.857196044921878,148.99947694033835,-116.00230401150566,478.2395324707031,./dataWPI_17000/images/image_phi2_theta-1_psi-5_x148_y-116_h478.pt
5.649013996124268,-1.2069662809371948,-2.4199630737304716,4.999947803826217,-73.0001303568024,462.2403259277344,./dataWPI_17000/images/image_phi5_theta-1_psi-2_x4_y-73_h462.pt
5.540990352630615,-0.29559841752052307,0.34548645019530966,65.99842004770835,-115.00255568148168,407.2411804199219,./dataWPI_17000/images/image_phi5_theta0_psi0_x65_y-115_h407.pt
-6.661914348602295,-9.942493438720703,1.6104896545410128,4.999160185081564,-44.00194641757025,496.2380676269531,./dataWPI_17000/images/image_phi-6_theta-9_psi1_x4_y-44_h496.pt
-2.1411828994750977,5.948866844177246,-2.3142387390136747,-125.0014298774804,-64.0027085562051,378.2425537109375,./dataWPI_17000/images/image_phi-2_theta5_psi-2_x-125_y-64_h378.pt
-0.1896982342004776,3.3350679874420166,-5.304976654052737,-24.999849969608476,-135.00128277653675,432.23883056640625,./dataWPI_17000/images/image_phi0_theta3_psi-5_x-24_y-135_h432.pt
-2.769537925720215,10.456547737121582,-7.1099235534668,-66.00066275531208,145.9975972230004,453.23956298828125,./dataWPI_17000/images/image_phi-2_theta10_psi-7_x-66_y145_h453.pt
-5.783769607543945,-0.06862486898899078,-3.7000038146972685,-5.001330191062152,85.99785628839163,506.2388610839844,./dataWPI_17000/images/image_phi-5_theta0_psi-3_x-5_y85_h506.pt
2.7803547382354736,-3.178745746612549,-12.114665222167972,-121.00000076838296,-17.00003804345488,386.2425842285156,./dataWPI_17000/images/image_phi2_theta-3_psi-12_x-121_y-17_h386.pt
2.727656841278076,-1.1641038656234741,1.6833694458007784,-24.99942687654766,106.99943231225916,511.2373046875,./dataWPI_17000/images/image_phi2_theta-1_psi1_x-24_y106_h511.pt
0.13129200041294098,6.5421319007873535,0.4615066528320284,147.00019710542438,115.99988356739777,500.24029541015625,./dataWPI_17000/images/image_phi0_theta6_psi0_x147_y115_h500.pt
-4.213613986968994,-2.5533978939056396,-8.512278747558597,122.99823680156987,9.998649760019362,439.2413024902344,./dataWPI_17000/images/image_phi-4_theta-2_psi-8_x122_y9_h439.pt
-2.6721854209899902,-5.9590163230896,0.019131469726559658,-74.00211527541433,11.997516272643225,392.2409973144531,./dataWPI_17000/images/image_phi-2_theta-5_psi0_x-74_y11_h392.pt
5.720703125,-0.5737523436546326,-0.6186401367187528,43.997870458046236,-110.00284378755532,522.2371826171875,./dataWPI_17000/images/image_phi5_theta0_psi0_x43_y-110_h522.pt
2.9870197772979736,0.47924721240997314,6.87008361816406,34.999818016734935,39.00034609395698,432.2419738769531,./dataWPI_17000/images/image_phi2_theta0_psi6_x34_y39_h432.pt
-4.112509727478027,-2.779015064239502,-2.760268402099612,-92.99923957126339,-56.00069834365331,436.2398986816406,./dataWPI_17000/images/image_phi-4_theta-2_psi-2_x-92_y-56_h436.pt
5.4505462646484375,1.7017349004745483,0.17333679199218466,37.99905116987247,98.99732550857516,371.2414245605469,./dataWPI_17000/images/image_phi5_theta1_psi0_x37_y98_h371.pt
-7.038666248321533,6.116888046264648,-0.4398338317871122,2.999094011149282,-148.003271275692,502.2371520996094,./dataWPI_17000/images/image_phi-7_theta6_psi0_x2_y-148_h502.pt
-4.67360258102417,8.837058067321777,1.3760269165039034,118.99820053604708,59.998288733681875,503.239990234375,./dataWPI_17000/images/image_phi-4_theta8_psi1_x118_y59_h503.pt
4.818177223205566,-1.4976897239685059,-4.3589393615722685,95.99946526147869,21.999169566065575,424.24169921875,./dataWPI_17000/images/image_phi4_theta-1_psi-4_x95_y21_h424.pt
-0.4257477819919586,-2.134169578552246,1.0778625488281222,60.99796883835734,-18.002232688683762,489.23858642578125,./dataWPI_17000/images/image_phi0_theta-2_psi1_x60_y-18_h489.pt
-3.1500625610351562,-2.923269510269165,4.526104736328122,101.00083663830083,54.999448703909366,443.2409973144531,./dataWPI_17000/images/image_phi-3_theta-2_psi4_x101_y54_h443.pt
6.268102169036865,11.096810340881348,1.8389060974121065,-41.00107240833859,-106.00183906674738,425.2403564453125,./dataWPI_17000/images/image_phi6_theta11_psi1_x-41_y-106_h425.pt
-10.302491188049316,-5.347853183746338,-6.3839637756347685,123.99974197656047,-2.999971485523929,478.2388610839844,./dataWPI_17000/images/image_phi-10_theta-5_psi-6_x123_y-2_h478.pt
6.04068660736084,7.627274990081787,3.011235046386716,-14.002615810888528,-122.00246757779041,502.23944091796875,./dataWPI_17000/images/image_phi6_theta7_psi3_x-14_y-122_h502.pt
1.536960244178772,0.09420709311962128,-2.554675292968753,-19.001249803877727,-51.00081638603751,434.2414855957031,./dataWPI_17000/images/image_phi1_theta0_psi-2_x-19_y-51_h434.pt
1.2999656200408936,8.44640064239502,1.0982826232910128,60.99844125231539,-12.002069631188533,369.2414245605469,./dataWPI_17000/images/image_phi1_theta8_psi1_x60_y-12_h369.pt
-0.2453061193227768,-0.14842833578586578,1.119877624511716,-60.00065639820241,-58.00300558244544,523.2366333007812,./dataWPI_17000/images/image_phi0_theta0_psi1_x-60_y-58_h523.pt
3.5799660682678223,-5.623088836669922,4.594273376464841,-41.00038241380935,10.997840382093273,478.240966796875,./dataWPI_17000/images/image_phi3_theta-5_psi4_x-41_y10_h478.pt
-0.19063451886177063,-6.466603755950928,-3.182337951660159,137.99851151111216,-48.00127932525629,483.2398986816406,./dataWPI_17000/images/image_phi0_theta-6_psi-3_x137_y-48_h483.pt
5.0091657638549805,-5.926084995269775,1.081059265136716,-35.999955602759655,-7.000662296774863,400.24176025390625,./dataWPI_17000/images/image_phi5_theta-5_psi1_x-35_y-7_h400.pt
-5.1904401779174805,2.199733018875122,5.0275276184082,-104.00053279764506,144.9972670488678,496.2379150390625,./dataWPI_17000/images/image_phi-5_theta2_psi5_x-104_y144_h496.pt
-0.36027097702026367,5.3252105712890625,-3.4516708374023466,-82.00057557829496,-122.9999876819702,486.24017333984375,./dataWPI_17000/images/image_phi0_theta5_psi-3_x-82_y-122_h486.pt
1.8414911031723022,2.102975606918335,5.433983612060544,20.998855951784208,35.99921069261018,375.2424621582031,./dataWPI_17000/images/image_phi1_theta2_psi5_x20_y35_h375.pt
10.081852912902832,-2.359241008758545,6.075482177734372,70.99826449035936,65.99677997805429,367.2402038574219,./dataWPI_17000/images/image_phi10_theta-2_psi6_x70_y65_h367.pt
9.696366310119629,-2.4408347606658936,-5.650233459472659,-122.00097315802122,71.999752596711,438.2384338378906,./dataWPI_17000/images/image_phi9_theta-2_psi-5_x-122_y71_h438.pt
-0.21416305005550385,-1.1414191722869873,-1.9426414489746122,85.99882974423963,90.99877991170433,415.2405090332031,./dataWPI_17000/images/image_phi0_theta-1_psi-1_x85_y90_h415.pt
-0.2788641154766083,2.375192880630493,-1.1124450683593778,142.00008549915947,99.00003924954035,362.2411804199219,./dataWPI_17000/images/image_phi0_theta2_psi-1_x142_y99_h362.pt
-6.237712383270264,-4.536904811859131,-1.613166046142581,-33.99996239259417,124.9982499337666,426.23858642578125,./dataWPI_17000/images/image_phi-6_theta-4_psi-1_x-33_y124_h426.pt
-1.632585883140564,0.6040126085281372,0.7118576049804659,-140.00131694276388,8.998197563368194,464.2391662597656,./dataWPI_17000/images/image_phi-1_theta0_psi0_x-140_y8_h464.pt
-3.2571523189544678,2.611302137374878,0.539696502685544,105.9994462329887,62.99961782608625,509.2390441894531,./dataWPI_17000/images/image_phi-3_theta2_psi0_x105_y62_h509.pt
-4.716259479522705,-1.1902624368667603,4.247460174560544,-73.0011552160031,-18.002136359697033,516.2398071289062,./dataWPI_17000/images/image_phi-4_theta-1_psi4_x-73_y-18_h516.pt
-2.29312801361084,2.0683441162109375,-2.7707626342773466,45.99936594193423,-8.002712063054787,515.239990234375,./dataWPI_17000/images/image_phi-2_theta2_psi-2_x45_y-8_h515.pt
-0.3249606788158417,-4.244054794311523,0.4018867492675753,68.99967645399374,-27.999960773900057,521.2398681640625,./dataWPI_17000/images/image_phi0_theta-4_psi0_x68_y-27_h521.pt
-5.736598491668701,1.9777066707611084,1.4797943115234347,56.99816274577461,44.99832896677799,439.24176025390625,./dataWPI_17000/images/image_phi-5_theta1_psi1_x56_y44_h439.pt
3.8256237506866455,-6.892333030700684,-4.813819122314456,44.99897565855281,-79.00230405957154,372.241455078125,./dataWPI_17000/images/image_phi3_theta-6_psi-4_x44_y-79_h372.pt
-9.081016540527344,-3.514702558517456,-3.929877471923831,-77.00150642416338,27.99739390896957,477.23773193359375,./dataWPI_17000/images/image_phi-9_theta-3_psi-3_x-77_y27_h477.pt
0.3328157663345337,3.549093008041382,-0.44171829223633097,-98.00056290691646,40.00016686345589,453.2405090332031,./dataWPI_17000/images/image_phi0_theta3_psi0_x-98_y40_h453.pt
3.984891653060913,-2.167731523513794,3.262211608886716,135.99923269377905,-142.00233242088598,458.2398986816406,./dataWPI_17000/images/image_phi3_theta-2_psi3_x135_y-142_h458.pt
-1.5260828733444214,-1.8422765731811523,5.141415405273435,-8.000126903334603,-117.00178671978847,410.24102783203125,./dataWPI_17000/images/image_phi-1_theta-1_psi5_x-8_y-117_h410.pt
5.879678249359131,-7.778724670410156,-2.2175895690917997,131.9990392190848,-133.00120350144334,415.2398986816406,./dataWPI_17000/images/image_phi5_theta-7_psi-2_x131_y-133_h415.pt
5.50045108795166,-7.230299472808838,1.2892539978027315,109.99971240930608,64.99935723594353,410.2401123046875,./dataWPI_17000/images/image_phi5_theta-7_psi1_x109_y64_h410.pt
0.9700451493263245,3.735713005065918,1.6591995239257784,-112.00008306953896,-63.00075538105921,362.2409973144531,./dataWPI_17000/images/image_phi0_theta3_psi1_x-112_y-63_h362.pt
-0.8462731838226318,1.2149852514266968,-2.523760986328128,94.99925684771915,-126.00218839188256,488.2372741699219,./dataWPI_17000/images/image_phi0_theta1_psi-2_x94_y-126_h488.pt
0.8476750254631042,-2.491044282913208,2.4541709899902315,-146.00140678984826,-143.00208203063812,476.2402038574219,./dataWPI_17000/images/image_phi0_theta-2_psi2_x-146_y-143_h476.pt
-5.3731608390808105,0.44979822635650635,2.480595397949216,-62.000819409911855,-133.0018341576597,496.23956298828125,./dataWPI_17000/images/image_phi-5_theta0_psi2_x-62_y-133_h496.pt
-4.615947246551514,-4.46113920211792,-9.01830978393555,-54.00008154478746,1.9988433595081005,523.2394409179688,./dataWPI_17000/images/image_phi-4_theta-4_psi-9_x-54_y1_h523.pt
1.566146731376648,0.24124354124069214,7.482109832763669,131.00056171011602,105.9997327943438,470.2412109375,./dataWPI_17000/images/image_phi1_theta0_psi7_x131_y105_h470.pt
3.2776293754577637,1.0659854412078857,-11.006247711181643,3.999265696380462,138.00004500401064,428.24090576171875,./dataWPI_17000/images/image_phi3_theta1_psi-11_x3_y138_h428.pt
1.2432807683944702,-4.116554260253906,-7.181750488281253,31.999821381010406,-32.00181399363919,486.2387390136719,./dataWPI_17000/images/image_phi1_theta-4_psi-7_x31_y-32_h486.pt
3.416074514389038,-1.1754730939865112,6.6537483215332,107.99920953236142,142.9991516731061,413.2416076660156,./dataWPI_17000/images/image_phi3_theta-1_psi6_x107_y142_h413.pt
3.7346949577331543,-6.123046398162842,-4.176436614990237,6.997493912349455,76.99723626479135,480.238525390625,./dataWPI_17000/images/image_phi3_theta-6_psi-4_x6_y76_h480.pt
0.07593639940023422,8.484703063964844,-1.418727111816409,-98.00175050014514,112.9975117762142,489.23980712890625,./dataWPI_17000/images/image_phi0_theta8_psi-1_x-98_y112_h489.pt
-2.3251543045043945,5.101024627685547,1.6852386474609347,-25.000771416805947,99.99981146907703,401.2419128417969,./dataWPI_17000/images/image_phi-2_theta5_psi1_x-25_y99_h401.pt
8.919713020324707,3.4933969974517822,-2.042498779296878,29.999633708850524,10.999633446797816,428.2394104003906,./dataWPI_17000/images/image_phi8_theta3_psi-2_x29_y10_h428.pt
-4.81544828414917,-2.3907270431518555,-8.537585449218753,109.99985755039961,125.99954959626848,503.2539367675781,./dataWPI_17000/images/image_phi-4_theta-2_psi-8_x109_y125_h503.pt
-1.0653740167617798,-2.4816110134124756,-7.9858314514160185,-56.001165248258985,-125.00367594290401,410.2419738769531,./dataWPI_17000/images/image_phi-1_theta-2_psi-7_x-56_y-125_h410.pt
-4.695966720581055,2.132899284362793,-1.4648620605468778,25.00024908778869,-66.00094544569583,520.2376098632812,./dataWPI_17000/images/image_phi-4_theta2_psi-1_x25_y-66_h520.pt
9.984857559204102,4.5256242752075195,6.059922027587888,28.00051236283616,-81.00136529633437,475.240966796875,./dataWPI_17000/images/image_phi9_theta4_psi6_x28_y-81_h475.pt
-5.436162948608398,4.786417007446289,7.840290832519528,96.00033738777711,22.998627351754294,438.2408142089844,./dataWPI_17000/images/image_phi-5_theta4_psi7_x96_y22_h438.pt
4.080850124359131,4.525516510009766,-11.160525512695315,5.9997683111796505,98.99870626857046,438.239990234375,./dataWPI_17000/images/image_phi4_theta4_psi-11_x5_y98_h438.pt
5.481139183044434,1.2054520845413208,-8.07950134277344,-38.9998918670899,-8.001816047242755,408.2406311035156,./dataWPI_17000/images/image_phi5_theta1_psi-8_x-38_y-8_h408.pt
-3.5486514568328857,5.162802696228027,1.2777870178222628,37.998276143498515,29.996915738258394,450.23907470703125,./dataWPI_17000/images/image_phi-3_theta5_psi1_x37_y29_h450.pt
-2.967397451400757,9.004382133483887,-0.08288879394531534,-31.00076416396405,-120.00142010955824,453.23992919921875,./dataWPI_17000/images/image_phi-2_theta9_psi0_x-31_y-120_h453.pt
2.700831890106201,-4.378273963928223,6.2908332824707,-57.9993427839363,120.99889210348738,383.2415466308594,./dataWPI_17000/images/image_phi2_theta-4_psi6_x-57_y120_h383.pt
-2.206434488296509,-5.2703633308410645,5.000595855712888,74.99788871331839,79.99798428402391,499.23748779296875,./dataWPI_17000/images/image_phi-2_theta-5_psi5_x74_y79_h499.pt
-0.684459388256073,-5.563965320587158,-3.7886039733886747,-8.001036020305037,58.9991695180006,464.24072265625,./dataWPI_17000/images/image_phi0_theta-5_psi-3_x-8_y58_h464.pt
-1.1741933822631836,6.2357659339904785,-3.4058219909667997,3.9989027125702705,4.998791954061744,523.2387084960938,./dataWPI_17000/images/image_phi-1_theta6_psi-3_x3_y4_h523.pt
0.45341649651527405,1.388586401939392,2.820294189453122,85.99829695888548,14.997610517082649,474.2410888671875,./dataWPI_17000/images/image_phi0_theta1_psi2_x85_y14_h474.pt
9.295866012573242,4.193314552307129,2.221653747558591,-24.999777267988975,-124.00041444723684,390.2417907714844,./dataWPI_17000/images/image_phi9_theta4_psi2_x-24_y-124_h390.pt
-2.0921213626861572,2.4085206985473633,-3.6653739929199247,-3.000427339633461,-36.00109912229891,386.2401123046875,./dataWPI_17000/images/image_phi-2_theta2_psi-3_x-3_y-36_h386.pt
-9.58135986328125,-3.4194719791412354,-3.1265556335449247,28.998237964005966,-103.00283530011257,434.23895263671875,./dataWPI_17000/images/image_phi-9_theta-3_psi-3_x28_y-103_h434.pt
-1.468367099761963,-4.5182695388793945,-1.249903869628909,-105.00002603213215,-82.00159887933296,498.23858642578125,./dataWPI_17000/images/image_phi-1_theta-4_psi-1_x-105_y-82_h498.pt
-8.571123123168945,-7.263858318328857,6.72412185668945,-135.00153287150897,119.9965268857768,462.24078369140625,./dataWPI_17000/images/image_phi-8_theta-7_psi6_x-135_y119_h462.pt
11.76453971862793,-5.575936317443848,3.9150779724121065,-76.99978630772421,69.9996740925535,416.2409973144531,./dataWPI_17000/images/image_phi11_theta-5_psi3_x-76_y69_h416.pt
-1.7692853212356567,-3.052825927734375,-2.9389068603515653,50.99985286223455,82.99824729692591,451.2392272949219,./dataWPI_17000/images/image_phi-1_theta-3_psi-2_x50_y82_h451.pt
0.6144567728042603,-7.412491798400879,4.1926658630371065,-30.001016358233755,40.99654818651379,438.2402648925781,./dataWPI_17000/images/image_phi0_theta-7_psi4_x-30_y40_h438.pt
5.765305042266846,-7.118044376373291,3.395134735107419,148.99916199769723,-120.00241271650157,404.2407531738281,./dataWPI_17000/images/image_phi5_theta-7_psi3_x148_y-120_h404.pt
1.3293205499649048,-1.358789086341858,-0.5809661865234403,69.99947358062491,-103.00254450913144,466.2386474609375,./dataWPI_17000/images/image_phi1_theta-1_psi0_x69_y-103_h466.pt
-6.83860445022583,-6.582504749298096,-4.652636718750003,-136.00262547964667,-9.002606551755889,470.2398986816406,./dataWPI_17000/images/image_phi-6_theta-6_psi-4_x-136_y-9_h470.pt
-0.7284664511680603,7.736080646514893,0.39907531738280966,-62.00235867431002,73.99736037185721,459.2402648925781,./dataWPI_17000/images/image_phi0_theta7_psi0_x-62_y73_h459.pt
-1.7210644483566284,7.687744140625,1.4049537658691378,-117.0003043680972,85.99894599526033,371.2419128417969,./dataWPI_17000/images/image_phi-1_theta7_psi1_x-117_y85_h371.pt
0.6345812082290649,4.027137756347656,3.7832420349121065,79.00055421225261,-104.00033074384373,481.23760986328125,./dataWPI_17000/images/image_phi0_theta4_psi3_x79_y-104_h481.pt
2.624715566635132,-2.728245258331299,10.955006408691403,72.9997972270703,-48.00195802264352,490.23980712890625,./dataWPI_17000/images/image_phi2_theta-2_psi10_x72_y-48_h490.pt
-1.8961430788040161,-0.08073653280735016,-0.10334701538086222,70.9995972246852,53.99962742561911,509.23956298828125,./dataWPI_17000/images/image_phi-1_theta0_psi0_x70_y53_h509.pt
1.6163084506988525,-1.357003092765808,3.3994148254394503,-71.99960226198527,136.99884244143414,501.24017333984375,./dataWPI_17000/images/image_phi1_theta-1_psi3_x-71_y136_h501.pt
15.419893264770508,4.247474670410156,2.998642730712888,-107.00109842296297,57.99898448496242,420.2417297363281,./dataWPI_17000/images/image_phi15_theta4_psi2_x-107_y57_h420.pt
-3.489400625228882,-6.229681491851807,4.7636497497558565,27.999543136615102,-13.999871097393225,373.24102783203125,./dataWPI_17000/images/image_phi-3_theta-6_psi4_x27_y-13_h373.pt
-3.640740394592285,0.20259270071983337,-1.9103691101074247,29.998143765351415,-18.00172405498688,503.2371826171875,./dataWPI_17000/images/image_phi-3_theta0_psi-1_x29_y-18_h503.pt
1.0459259748458862,0.9309728741645813,-3.4813949584960966,43.99824550993435,2.9967269562894217,491.240234375,./dataWPI_17000/images/image_phi1_theta0_psi-3_x43_y2_h491.pt
-5.537002086639404,0.34386542439460754,-6.802802276611331,-124.00183928092156,55.99674968564523,370.2425842285156,./dataWPI_17000/images/image_phi-5_theta0_psi-6_x-124_y55_h370.pt
1.423700213432312,3.0306923389434814,10.971966552734372,-117.99925274915222,-85.00043284442381,399.2393798828125,./dataWPI_17000/images/image_phi1_theta3_psi10_x-117_y-85_h399.pt
0.10320354998111725,2.426331043243408,4.084458160400388,75.99823121767622,-17.00202376613288,432.23931884765625,./dataWPI_17000/images/image_phi0_theta2_psi4_x75_y-17_h432.pt
-1.6691418886184692,9.175890922546387,-0.7968170166015653,21.000394954036892,-132.00152813518707,367.2414245605469,./dataWPI_17000/images/image_phi-1_theta9_psi0_x21_y-132_h367.pt
-0.1494067758321762,5.299263000488281,-9.5116569519043,-58.00175289490289,-38.00306752893903,376.23980712890625,./dataWPI_17000/images/image_phi0_theta5_psi-9_x-58_y-38_h376.pt
2.4824957847595215,-3.02317476272583,4.347557830810544,90.99976595992484,-97.99997373314636,514.2369995117188,./dataWPI_17000/images/image_phi2_theta-3_psi4_x90_y-97_h514.pt
-0.10512010753154755,1.5536706447601318,-2.5952255249023466,-60.000220974916374,124.99757149852576,470.24090576171875,./dataWPI_17000/images/image_phi0_theta1_psi-2_x-60_y124_h470.pt
-1.0905343294143677,1.2299457788467407,3.721855926513669,-19.00135949617288,114.99872930813854,450.24041748046875,./dataWPI_17000/images/image_phi-1_theta1_psi3_x-19_y114_h450.pt
4.7295942306518555,-1.5178334712982178,-1.129786682128909,-137.9993844937162,-110.00124570913613,467.2395935058594,./dataWPI_17000/images/image_phi4_theta-1_psi-1_x-137_y-110_h467.pt
-3.4018046855926514,-3.811659097671509,6.886551666259763,53.000246309031354,131.99954285221793,418.2410888671875,./dataWPI_17000/images/image_phi-3_theta-3_psi6_x53_y131_h418.pt
-2.7112748622894287,-1.001067042350769,-0.2788650512695341,-12.001580148587891,-124.00109262033129,496.23828125,./dataWPI_17000/images/image_phi-2_theta-1_psi0_x-12_y-124_h496.pt
-0.9183468222618103,-6.194764614105225,-1.0371696472167997,74.9993056930507,136.99692915822925,404.2420349121094,./dataWPI_17000/images/image_phi0_theta-6_psi-1_x74_y136_h404.pt
5.438988208770752,-11.741975784301758,9.483647155761716,121.99982094372535,-46.00110398332163,470.2385559082031,./dataWPI_17000/images/image_phi5_theta-11_psi9_x121_y-46_h470.pt
-3.3708393573760986,-1.181115984916687,0.3195999145507784,-14.99967607797953,134.9989578904806,422.24102783203125,./dataWPI_17000/images/image_phi-3_theta-1_psi0_x-14_y134_h422.pt
0.8270936012268066,2.3463339805603027,5.282990264892575,59.999468210811756,-65.00117245522142,517.2379150390625,./dataWPI_17000/images/image_phi0_theta2_psi5_x59_y-65_h517.pt
-0.37450072169303894,6.595339298248291,7.106644439697263,59.999395509192254,-76.00204078452316,391.2427673339844,./dataWPI_17000/images/image_phi0_theta6_psi7_x59_y-76_h391.pt
